176	Q0	1090904_nation_story_11449653.utf8	1	12.048466	shuvam
176	Q0	1090905_frontpage_story_11454541.utf8	2	11.947402	shuvam
176	Q0	1101130_nation_story_13238955.utf8	3	11.679491	shuvam
176	Q0	1090908_nation_story_11465393.utf8	4	11.529053	shuvam
176	Q0	1101202_nation_story_13248378.utf8	5	11.175938	shuvam
176	Q0	1090903_nation_story_11445143.utf8	6	10.961919	shuvam
176	Q0	1090905_nation_story_11454463.utf8	7	10.634830	shuvam
176	Q0	1090917_nation_story_11506656.utf8	8	10.534930	shuvam
176	Q0	1100902_nation_story_12886472.utf8	9	10.423494	shuvam
176	Q0	1090907_nation_story_11460480.utf8	10	10.237443	shuvam
176	Q0	1100929_nation_story_12995580.utf8	11	10.204516	shuvam
176	Q0	1090904_nation_story_11449741.utf8	12	10.178733	shuvam
176	Q0	1090903_frontpage_story_11445134.utf8	13	10.159993	shuvam
176	Q0	1100903_nation_story_12890529.utf8	14	10.070421	shuvam
176	Q0	1090904_nation_story_11449693.utf8	15	9.988221	shuvam
176	Q0	1090527_nation_story_11024932.utf8	16	9.970483	shuvam
176	Q0	1101208_nation_story_13272953.utf8	17	9.932999	shuvam
176	Q0	1101126_nation_story_13223927.utf8	18	9.794147	shuvam
176	Q0	1100709_nation_story_12663510.utf8	19	9.757291	shuvam
176	Q0	en.3.326.386.2009.9.4	20	9.746392	shuvam
176	Q0	1090903_nation_story_11445147.utf8	21	9.740050	shuvam
176	Q0	1091126_nation_story_11788457.utf8	22	9.639992	shuvam
176	Q0	1090904_frontpage_story_11449754.utf8	23	9.610866	shuvam
176	Q0	1080410_nation_story_9118720.utf8	24	9.441081	shuvam
176	Q0	1101126_nation_story_13223941.utf8	25	9.387851	shuvam
176	Q0	1090905_nation_story_11454462.utf8	26	9.386742	shuvam
176	Q0	1091006_frontpage_story_11580862.utf8	27	9.372450	shuvam
176	Q0	1100601_nation_story_12509550.utf8	28	9.218730	shuvam
176	Q0	1100726_nation_story_12726908.utf8	29	9.203353	shuvam
176	Q0	1091128_nation_story_11795570.utf8	30	9.075984	shuvam
176	Q0	1061016_nation_story_6876191.utf8	31	9.054508	shuvam
176	Q0	1101231_nation_story_13374136.utf8	32	9.005201	shuvam
176	Q0	1101224_nation_story_13342954.utf8	33	8.915977	shuvam
176	Q0	1100108_nation_story_11957978.utf8	34	8.868495	shuvam
176	Q0	1101129_nation_story_13234470.utf8	35	8.650317	shuvam
176	Q0	1070511_nation_story_7762695.utf8	36	8.563251	shuvam
176	Q0	1090907_opinion_story_11450515.utf8	37	8.520142	shuvam
176	Q0	1090903_frontpage_index.utf8	38	8.440889	shuvam
176	Q0	1090904_frontpage_index.utf8	39	8.360066	shuvam
176	Q0	1090904_nation_index.utf8	40	8.360066	shuvam
176	Q0	1090914_nation_story_11491543.utf8	41	8.331502	shuvam
176	Q0	1090907_opinion_story_11458582.utf8	42	8.320448	shuvam
176	Q0	1101125_nation_story_13219395.utf8	43	8.299091	shuvam
176	Q0	1090114_nation_story_10388004.utf8	44	8.285256	shuvam
176	Q0	1090903_nation_story_11445139.utf8	45	8.264675	shuvam
176	Q0	1060709_nation_story_6455391.utf8	46	8.254938	shuvam
176	Q0	1090904_nation_story_11449749.utf8	47	8.227632	shuvam
176	Q0	1100610_nation_story_12549247.utf8	48	8.212866	shuvam
176	Q0	1101029_nation_story_13112068.utf8	49	8.205145	shuvam
176	Q0	1090112_nation_story_10377337.utf8	50	8.132516	shuvam
176	Q0	1050413_nation_story_4608541.utf8	51	8.108571	shuvam
176	Q0	1050927_nation_story_5289136.utf8	52	8.099801	shuvam
176	Q0	1101122_nation_story_13205726.utf8	53	8.073805	shuvam
176	Q0	1101217_nation_story_13312152.utf8	54	8.007695	shuvam
176	Q0	1090906_nation_story_11457379.utf8	55	7.985583	shuvam
176	Q0	1100110_nation_story_11961824.utf8	56	7.964043	shuvam
176	Q0	1060406_nation_story_6064914.utf8	57	7.950685	shuvam
176	Q0	1091231_nation_story_11926934.utf8	58	7.913986	shuvam
176	Q0	1080406_nation_story_9101510.utf8	59	7.907339	shuvam
176	Q0	1090903_frontpage_story_11445122.utf8	60	7.821459	shuvam
176	Q0	1090905_nation_story_11454467.utf8	61	7.770463	shuvam
176	Q0	1090904_frontpage_story_114496210.utf8	62	7.757610	shuvam
176	Q0	1050214_nation_story_4374092.utf8	63	7.746934	shuvam
176	Q0	1091204_nation_story_11819839.utf8	64	7.711735	shuvam
176	Q0	1080414_nation_story_9135307.utf8	65	7.674108	shuvam
176	Q0	1040602_frontpage_story_3319318.utf8	66	7.655813	shuvam
176	Q0	1090404_nation_story_10772346.utf8	67	7.640640	shuvam
176	Q0	1100103_opinion_story_11935648.utf8	68	7.537462	shuvam
176	Q0	1080802_nation_story_9635923.utf8	69	7.456070	shuvam
176	Q0	1040915_nation_story_3759097.utf8	70	7.407704	shuvam
176	Q0	1050704_nation_story_4947264.utf8	71	7.395749	shuvam
176	Q0	1101130_frontpage_story_13238975.utf8	72	7.385602	shuvam
176	Q0	1060930_nation_story_6812661.utf8	73	7.316384	shuvam
176	Q0	1101125_frontpage_story_132194970.utf8	74	7.234142	shuvam
176	Q0	en.3.326.457.2009.9.3	75	7.230737	shuvam
176	Q0	1100602_nation_story_12513703.utf8	76	7.206101	shuvam
176	Q0	1100811_nation_story_12796214.utf8	77	7.163021	shuvam
176	Q0	1061204_nation_story_7088830.utf8	78	7.144039	shuvam
176	Q0	en.3.326.273.2009.9.3	79	7.119812	shuvam
176	Q0	1041118_nation_story_4017728.utf8	80	7.096912	shuvam
176	Q0	1041116_nation_story_4009241.utf8	81	7.091607	shuvam
176	Q0	1070104_nation_story_7216938.utf8	82	7.084474	shuvam
176	Q0	1040916_nation_story_3763405.utf8	83	7.079092	shuvam
176	Q0	1101026_nation_story_13101422.utf8	84	7.061146	shuvam
176	Q0	1050817_nation_story_5121696.utf8	85	7.022727	shuvam
176	Q0	1050331_nation_story_4554965.utf8	86	7.022727	shuvam
176	Q0	1090908_nation_story_11464962.utf8	87	7.016395	shuvam
176	Q0	1050215_nation_story_4379277.utf8	88	6.977430	shuvam
176	Q0	1040606_nation_story_3338056.utf8	89	6.973752	shuvam
176	Q0	1070710_nation_story_8039363.utf8	90	6.973752	shuvam
176	Q0	1101203_nation_story_13252855.utf8	91	6.916656	shuvam
176	Q0	1050518_nation_story_4753596.utf8	92	6.916656	shuvam
176	Q0	1041107_nation_story_3975687.utf8	93	6.916656	shuvam
176	Q0	1050324_nation_story_4530648.utf8	94	6.916656	shuvam
176	Q0	1101125_nation_story_13219396.utf8	95	6.910214	shuvam
176	Q0	1050319_nation_story_4510359.utf8	96	6.906827	shuvam
176	Q0	1040812_nation_story_3614453.utf8	97	6.894529	shuvam
176	Q0	1080309_nation_story_8998060.utf8	98	6.857617	shuvam
176	Q0	1050125_nation_story_4295889.utf8	99	6.857617	shuvam
176	Q0	1101128_nation_story_13231218.utf8	100	6.851593	shuvam
177	Q0	1080121_opinion_story_8805414.utf8	1	9.154226	shuvam
177	Q0	1100304_opinion_story_12172188.utf8	2	8.763460	shuvam
177	Q0	1100310_opinion_story_12182164.utf8	3	8.762515	shuvam
177	Q0	1080116_bengal_story_8788613.utf8	4	8.558197	shuvam
177	Q0	1080114_bengal_story_8779798.utf8	5	8.377729	shuvam
177	Q0	1100304_sports_story_12174556.utf8	6	8.327021	shuvam
177	Q0	1080110_frontpage_story_8765534.utf8	7	8.167076	shuvam
177	Q0	1080115_opinion_story_8781002.utf8	8	8.157757	shuvam
177	Q0	1080112_nation_story_8772044.utf8	9	8.148764	shuvam
177	Q0	1080118_nation_story_8797108.utf8	10	7.853765	shuvam
177	Q0	1100303_sports_story_12168468.utf8	11	7.658564	shuvam
177	Q0	1080112_frontpage_story_8773867.utf8	12	7.367631	shuvam
177	Q0	1100121_bengal_story_12010244.utf8	13	7.245593	shuvam
177	Q0	1100122_bengal_story_12014905.utf8	14	7.245593	shuvam
177	Q0	1080117_opinion_story_8782716.utf8	15	7.228373	shuvam
177	Q0	1080116_nation_story_8788479.utf8	16	7.212233	shuvam
177	Q0	1080128_sports_story_8832979.utf8	17	7.175605	shuvam
177	Q0	1080113_nation_story_8776852.utf8	18	7.122805	shuvam
177	Q0	1080207_opinion_story_8831572.utf8	19	7.089231	shuvam
177	Q0	1031101_nation_story_2524011.utf8	20	7.008353	shuvam
177	Q0	1090807_opinion_story_11323902.utf8	21	6.924693	shuvam
177	Q0	1080812_sports_story_9681607.utf8	22	6.810698	shuvam
177	Q0	1030807_calcutta_story_2235387.utf8	23	6.626928	shuvam
177	Q0	1100719_frontpage_story_12700201.utf8	24	6.525746	shuvam
177	Q0	1100928_frontpage_story_129903600.utf8	25	6.345263	shuvam
177	Q0	1030621_nation_story_2089760.utf8	26	6.309663	shuvam
177	Q0	1090703_opinion_story_11174474.utf8	27	6.245423	shuvam
177	Q0	1030815_nation_story_2267370.utf8	28	6.222635	shuvam
177	Q0	1080111_opinion_story_8766805.utf8	29	6.222635	shuvam
177	Q0	1030112_opinion_story_1565164.utf8	30	6.198812	shuvam
177	Q0	1041025_business_story_3921342.utf8	31	6.187549	shuvam
177	Q0	1021101_business_story_1344734.utf8	32	5.991071	shuvam
177	Q0	1080126_frontpage_story_8829130.utf8	33	5.991071	shuvam
177	Q0	1080115_opinion_story_8781586.utf8	34	5.991071	shuvam
177	Q0	1100904_sports_story_12895126.utf8	35	5.991071	shuvam
177	Q0	1070905_frontpage_story_8276152.utf8	36	5.979011	shuvam
177	Q0	1080202_opinion_story_8847855.utf8	37	5.776123	shuvam
177	Q0	1041006_business_story_3846695.utf8	38	5.770325	shuvam
177	Q0	1041216_opinion_story_4128294.utf8	39	5.674332	shuvam
177	Q0	1030322_nation_story_1792738.utf8	40	5.627536	shuvam
177	Q0	1030628_opinion_story_2106513.utf8	41	5.576064	shuvam
177	Q0	1090217_opinion_story_10543198.utf8	42	5.452933	shuvam
177	Q0	1090714_opinion_story_11230292.utf8	43	5.448276	shuvam
177	Q0	1090411_calcutta_story_10806852.utf8	44	5.417686	shuvam
177	Q0	1041212_frontpage_story_4118900.utf8	45	5.398127	shuvam
177	Q0	en.2.319.206.2010.6.8	46	5.332335	shuvam
177	Q0	1100203_opinion_story_12042619.utf8	47	5.300678	shuvam
177	Q0	1080308_calcutta_story_8995239.utf8	48	5.252496	shuvam
177	Q0	1090210_nation_story_10511438.utf8	49	5.201903	shuvam
177	Q0	1100121_bengal_index.utf8	50	5.201903	shuvam
177	Q0	1070908_sports_story_8290665.utf8	51	5.201476	shuvam
177	Q0	1090624_frontpage_story_11151483.utf8	52	5.195906	shuvam
177	Q0	1090730_sports_story_11299858.utf8	53	5.172695	shuvam
177	Q0	1090605_bengal_story_11066266.utf8	54	5.172695	shuvam
177	Q0	1080116_bengal_index.utf8	55	5.160220	shuvam
177	Q0	1021023_calcutta_story_1307076.utf8	56	5.144565	shuvam
177	Q0	1090815_frontpage_story_11364953.utf8	57	5.126889	shuvam
177	Q0	1080114_bengal_index.utf8	58	5.119200	shuvam
177	Q0	1080610_calcutta_story_9386536.utf8	59	5.104289	shuvam
177	Q0	1100122_bengal_index.utf8	60	5.098933	shuvam
177	Q0	1080309_bengal_story_8997962.utf8	61	5.091689	shuvam
177	Q0	1100806_sports_story_12778199.utf8	62	5.091689	shuvam
177	Q0	1100501_calcutta_index.utf8	63	5.028646	shuvam
177	Q0	1030120_opinion_index.utf8	64	5.019445	shuvam
177	Q0	1070220_business_story_7415626.utf8	65	5.013847	shuvam
177	Q0	1080121_opinion_index.utf8	66	4.980624	shuvam
177	Q0	1090606_opinion_story_11067542.utf8	67	4.973194	shuvam
177	Q0	1060426_nation_story_6146404.utf8	68	4.952435	shuvam
177	Q0	1100303_sports_index.utf8	69	4.942399	shuvam
177	Q0	1080805_sports_story_9648277.utf8	70	4.935431	shuvam
177	Q0	1080412_calcutta_story_9126316.utf8	71	4.935431	shuvam
177	Q0	1080417_calcutta_story_9146840.utf8	72	4.935431	shuvam
177	Q0	1100731_sports_story_12753329.utf8	73	4.910316	shuvam
177	Q0	1040501_bengal_story_3195277.utf8	74	4.895948	shuvam
177	Q0	1080418_calcutta_story_9152503.utf8	75	4.880471	shuvam
177	Q0	1030916_opinion_index.utf8	76	4.867681	shuvam
177	Q0	1080113_nation_index.utf8	77	4.867681	shuvam
177	Q0	1080507_calcutta_story_9233680.utf8	78	4.831162	shuvam
177	Q0	1070602_sports_story_7865441.utf8	79	4.819530	shuvam
177	Q0	1080212_nation_story_8892327.utf8	80	4.795189	shuvam
177	Q0	1080207_opinion_index.utf8	81	4.795189	shuvam
177	Q0	1100707_frontpage_story_126550740.utf8	82	4.795189	shuvam
177	Q0	1041216_opinion_index.utf8	83	4.795189	shuvam
177	Q0	1030811_sports_story_2253470.utf8	84	4.789627	shuvam
177	Q0	1101029_opinion_story_13110872.utf8	85	4.764833	shuvam
177	Q0	en.15.250.174.2008.3.16	86	4.751150	shuvam
177	Q0	1061114_nation_story_6998265.utf8	87	4.724824	shuvam
177	Q0	1041212_nation_story_4118873.utf8	88	4.724824	shuvam
177	Q0	1100303_sports_story_12170130.utf8	89	4.724824	shuvam
177	Q0	1101224_sports_story_13342847.utf8	90	4.724824	shuvam
177	Q0	1071029_calcutta_story_8484825.utf8	91	4.703948	shuvam
177	Q0	1030810_sports_story_2250982.utf8	92	4.656654	shuvam
177	Q0	1080110_frontpage_index.utf8	93	4.656495	shuvam
177	Q0	1050728_calcutta_story_5040813.utf8	94	4.642816	shuvam
177	Q0	en.3.347.167.2010.2.2	95	4.638002	shuvam
177	Q0	1090726_sports_story_11282880.utf8	96	4.638002	shuvam
177	Q0	1090226_opinion_story_10578603.utf8	97	4.615942	shuvam
